metadata: deco UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: decoration,overview: description,overview: type,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: artist name(s),people: artist ID(s),people: patron name(s),people: patron ID(s),people: dedicatee name(s),people: dedicatee ID(s),people: former owner name(s),people: former owner ID(s),people: donor name(s),people: donor ID(s),people: other name(s),people: other ID(s),orgs: name(s),orgs: ID(s),places: name(s),places: ID(s),bibliography: bibl(s),bibliography: ref(s),bibliography: ref URI(s)
MS_e_Mus_1_deco_1,manuscript_9070,e_Musaeo,MS_e_Mus_1,MS. e Mus. 1,manuscript,,MS_e_Mus_1,Mutilated and defaced. (Pächt and Alexander iii. 1108),Fine borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_1_deco_2,manuscript_9070,e_Musaeo,MS_e_Mus_1,MS. e Mus. 1,manuscript,,MS_e_Mus_1,Mutilated and defaced. (Pächt and Alexander iii. 1108),Fine initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_3_deco_1,manuscript_9136,e_Musaeo,MS_e_Mus_3,MS. e Mus. 3,manuscript,,MS_e_Mus_3,,Coloured capitals.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_5_deco_1,manuscript_9148,e_Musaeo,MS_e_Mus_5,MS. e Mus. 5,part,MS. e Mus. 5 – Part 2,MS_e_Mus_5-part2,,Illuminated capitals.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_6_deco_1,manuscript_9153,e_Musaeo,MS_e_Mus_6,MS. e Mus. 6,manuscript,,MS_e_Mus_6,,Coloured capitals.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_7_deco_1,manuscript_9160,e_Musaeo,MS_e_Mus_7,MS. e Mus. 7,part,MS. e Mus. 7 – Part 1,MS_e_Mus_7-part1,,Coloured capitals.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_8_deco_1,manuscript_9163,e_Musaeo,MS_e_Mus_8,MS. e Mus. 8,part,MS. e Mus. 8 – Part 1,MS_e_Mus_8-part1,,Good initials. (Pächt and Alexander iii. 85),decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_9_deco_1,manuscript_9169,e_Musaeo,MS_e_Mus_9,MS. e Mus. 9,manuscript,,MS_e_Mus_9,,DecorationGood initials. (Pächt and Alexander iii. 105)Pächt and Alexander,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_16_deco_1,manuscript_9094,e_Musaeo,MS_e_Mus_16,MS. e Mus. 16,manuscript,,MS_e_Mus_16,Pächt and Alexander iii. 918,Good borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_16_deco_2,manuscript_9094,e_Musaeo,MS_e_Mus_16,MS. e Mus. 16,manuscript,,MS_e_Mus_16,Pächt and Alexander iii. 918,Good initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_16_deco_3,manuscript_9094,e_Musaeo,MS_e_Mus_16,MS. e Mus. 16,manuscript,,MS_e_Mus_16,Pächt and Alexander iii. 918,"Many marginal grotesques and cadels, often illustrating the text.",drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_16_deco_4,manuscript_9094,e_Musaeo,MS_e_Mus_16,MS. e Mus. 16,manuscript,,MS_e_Mus_16,Pächt and Alexander iii. 918,"Later marginal sketches, e.g. fol. 212v.",drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_19_deco_1,manuscript_9104,e_Musaeo,MS_e_Mus_19,MS. e Mus. 19,part,MS. e Mus. 19 – Part 1,MS_e_Mus_19-part1,"Pächt and Alexander ii. 98, pl. IX",Fine miniature.,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_19_deco_2,manuscript_9104,e_Musaeo,MS_e_Mus_19,MS. e Mus. 19,part,MS. e Mus. 19 – Part 1,MS_e_Mus_19-part1,"Pächt and Alexander ii. 98, pl. IX",Fine historiated border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_19_deco_3,manuscript_9104,e_Musaeo,MS_e_Mus_19,MS. e Mus. 19,part,MS. e Mus. 19 – Part 2,MS_e_Mus_19-part2,"Pächt and Alexander ii. 97, pl. IX",Good miniatures and drawings.,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_19_deco_4,manuscript_9104,e_Musaeo,MS_e_Mus_19,MS. e Mus. 19,part,MS. e Mus. 19 – Part 2,MS_e_Mus_19-part2,"Pächt and Alexander ii. 97, pl. IX",Good historiated borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_19_deco_5,manuscript_9104,e_Musaeo,MS_e_Mus_19,MS. e Mus. 19,part,MS. e Mus. 19 – Part 2,MS_e_Mus_19-part2,"Pächt and Alexander ii. 97, pl. IX",Good initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_20_deco_1,manuscript_9111,e_Musaeo,MS_e_Mus_20,MS. e Mus. 20,manuscript,,MS_e_Mus_20,,"Good penwork borders, initials. (Pächt and Alexander iii. 862)",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_21_deco_1,manuscript_9112,e_Musaeo,MS_e_Mus_21,MS. e Mus. 21,manuscript,,MS_e_Mus_21,,Penwork interlace initials. (Pächt and Alexander iii. 1157),flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_23_deco_1,manuscript_9123,e_Musaeo,MS_e_Mus_23,MS. e Mus. 23,manuscript,,MS_e_Mus_23,"Pächt and Alexander iii. 1051, pl. XCVII",Good miniature.,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_23_deco_2,manuscript_9123,e_Musaeo,MS_e_Mus_23,MS. e Mus. 23,manuscript,,MS_e_Mus_23,"Pächt and Alexander iii. 1051, pl. XCVII",Fine border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_23_deco_3,manuscript_9123,e_Musaeo,MS_e_Mus_23,MS. e Mus. 23,manuscript,,MS_e_Mus_23,"Pächt and Alexander iii. 1051, pl. XCVII",Fine initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_26_deco_1,manuscript_9132,e_Musaeo,MS_e_Mus_26,MS. e Mus. 26,manuscript,,MS_e_Mus_26,,Coloured capitals.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_27_deco_1,manuscript_9133,e_Musaeo,MS_e_Mus_27,MS. e Mus. 27,manuscript,,MS_e_Mus_27,,"DecorationFine initials (sketches). (Pächt and Alexander iii. 100, pl. IX)Pächt and Alexander",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_29_deco_1,manuscript_9134,e_Musaeo,MS_e_Mus_29,MS. e Mus. 29,manuscript,,MS_e_Mus_29,,"Illuminated border, capitals.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_30_deco_1,manuscript_9137,e_Musaeo,MS_e_Mus_30,MS. e Mus. 30,manuscript,,MS_e_Mus_30,,Penwork.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_31_deco_1,manuscript_9138,e_Musaeo,MS_e_Mus_31,MS. e Mus. 31,manuscript,,MS_e_Mus_31,,DecorationGood initials. (Pächt and Alexander iii. 107)Pächt and Alexander,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_32_deco_1,manuscript_9139,e_Musaeo,MS_e_Mus_32,MS. e Mus. 32,manuscript,,MS_e_Mus_32,,Coloured capitals.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_33_deco_1,manuscript_9140,e_Musaeo,MS_e_Mus_33,MS. e Mus. 33,manuscript,,MS_e_Mus_33,,DecorationInitials. (Pächt and Alexander iii. 108)Pächt and Alexander,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_34_deco_1,manuscript_9141,e_Musaeo,MS_e_Mus_34,MS. e Mus. 34,manuscript,,MS_e_Mus_34,,DecorationInitials. (Pächt and Alexander i. 628)Pächt and Alexander,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_35_deco_1,manuscript_9142,e_Musaeo,MS_e_Mus_35,MS. e Mus. 35,manuscript,,MS_e_Mus_35,"Pächt and Alexander iii. 939, pl. LXXXIX",Fine borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_35_deco_2,manuscript_9142,e_Musaeo,MS_e_Mus_35,MS. e Mus. 35,manuscript,,MS_e_Mus_35,"Pächt and Alexander iii. 939, pl. LXXXIX",Fine initials (partly mutilated).,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_35_deco_3,manuscript_9142,e_Musaeo,MS_e_Mus_35,MS. e Mus. 35,manuscript,,MS_e_Mus_35,"Pächt and Alexander iii. 939, pl. LXXXIX","Miniature (drawing) added in 1475, p. vi.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_36_deco_1,manuscript_9143,e_Musaeo,MS_e_Mus_36,MS. e Mus. 36,manuscript,,MS_e_Mus_36,Pächt and Alexander iii. 137,Fine historiated initials.,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_36_deco_2,manuscript_9143,e_Musaeo,MS_e_Mus_36,MS. e Mus. 36,manuscript,,MS_e_Mus_36,Pächt and Alexander iii. 137,Fine other initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_39_deco_1,manuscript_9144,e_Musaeo,MS_e_Mus_39,MS. e Mus. 39,manuscript,,MS_e_Mus_39,Pächt and Alexander iii. 971),Fine border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_39_deco_2,manuscript_9144,e_Musaeo,MS_e_Mus_39,MS. e Mus. 39,manuscript,,MS_e_Mus_39,Pächt and Alexander iii. 971),Fine initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_41_deco_1,manuscript_9145,e_Musaeo,MS_e_Mus_41,MS. e Mus. 41,manuscript,,MS_e_Mus_41,,"Illuminated border, capitals.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_42_deco_1,manuscript_9146,e_Musaeo,MS_e_Mus_42,MS. e Mus. 42,manuscript,,MS_e_Mus_42,"Pächt and Alexander iii. 1070, pl. XCIX",Good miniature.,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_42_deco_2,manuscript_9146,e_Musaeo,MS_e_Mus_42,MS. e Mus. 42,manuscript,,MS_e_Mus_42,"Pächt and Alexander iii. 1070, pl. XCIX",Good diagrams.,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_42_deco_3,manuscript_9146,e_Musaeo,MS_e_Mus_42,MS. e Mus. 42,manuscript,,MS_e_Mus_42,"Pächt and Alexander iii. 1070, pl. XCIX",Good initials.,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_43_deco_1,manuscript_9147,e_Musaeo,MS_e_Mus_43,MS. e Mus. 43,manuscript,,MS_e_Mus_43,"Pächt and Alexander i. 638, pl. XLIX",Fine miniatures (damaged) attributed by Pächt and Alexander to the Master of the Brussels Initials ('Zenobi da Firenze'). .,miniature,,,,,,,,,,,,,,Master of the Brussels Initials,person_95739617,,,,,,,,,,,,,,,,,
MS_e_Mus_43_deco_2,manuscript_9147,e_Musaeo,MS_e_Mus_43,MS. e Mus. 43,manuscript,,MS_e_Mus_43,"Pächt and Alexander i. 638, pl. XLIX",Borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_43_deco_3,manuscript_9147,e_Musaeo,MS_e_Mus_43,MS. e Mus. 43,manuscript,,MS_e_Mus_43,"Pächt and Alexander i. 638, pl. XLIX",Initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_52_deco_1,manuscript_9150,e_Musaeo,MS_e_Mus_52,MS. e Mus. 52,manuscript,,MS_e_Mus_52,,"Fols. 1–42v: initials in red, running heads in red, underlining in red.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_52_deco_2,manuscript_9150,e_Musaeo,MS_e_Mus_52,MS. e Mus. 52,manuscript,,MS_e_Mus_52,,"Volvelles, unfinished, fols. 75v, 76r.",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_52_deco_3,manuscript_9150,e_Musaeo,MS_e_Mus_52,MS. e Mus. 52,manuscript,,MS_e_Mus_52,,"Elaborate manicules, fols. 65v, 80v, etc.",other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_52_deco_4,manuscript_9150,e_Musaeo,MS_e_Mus_52,MS. e Mus. 52,manuscript,,MS_e_Mus_52,,Rubrics sometimes in red.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_53_deco_1,manuscript_9151,e_Musaeo,MS_e_Mus_53,MS. e Mus. 53,manuscript,,MS_e_Mus_53,Pächt and Alexander iii. 1021:,Fine border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_53_deco_2,manuscript_9151,e_Musaeo,MS_e_Mus_53,MS. e Mus. 53,manuscript,,MS_e_Mus_53,Pächt and Alexander iii. 1021:,Fine initial.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_54_deco_1,manuscript_9152,e_Musaeo,MS_e_Mus_54,MS. e Mus. 54,manuscript,,MS_e_Mus_54,Pächt and Alexander iii. 959,Initial.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_54_deco_2,manuscript_9152,e_Musaeo,MS_e_Mus_54,MS. e Mus. 54,manuscript,,MS_e_Mus_54,Pächt and Alexander iii. 959,Diagrams.,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_60_deco_1,manuscript_9154,e_Musaeo,MS_e_Mus_60,MS. e Mus. 60,manuscript,,MS_e_Mus_60,"Pächt and Alexander iii. 577, pl. LVI",Fine miniatures.,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_60_deco_2,manuscript_9154,e_Musaeo,MS_e_Mus_60,MS. e Mus. 60,manuscript,,MS_e_Mus_60,"Pächt and Alexander iii. 577, pl. LVI",Fine borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_60_deco_3,manuscript_9154,e_Musaeo,MS_e_Mus_60,MS. e Mus. 60,manuscript,,MS_e_Mus_60,"Pächt and Alexander iii. 577, pl. LVI",Fine initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_62_deco_1,manuscript_9155,e_Musaeo,MS_e_Mus_62,MS. e Mus. 62,manuscript,,MS_e_Mus_62,,"Good diagrams. (Pächt and Alexander iii. 382, pl. XXXIV)",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_e_Mus_65_deco_1,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 1r) half-page miniature: left, the Lover asleep in a canopied bed under a finely carved roof supported by castellated columns (line 21); and right, the Lover standing with his left hand raised, by a stream outside a garden wall. (lines 103-128). The backdrop for the bed scene is blue fleurs-de-lys diaper pattern, and, for the garden scene, light brown and black rose design in a square grid pattern.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_2,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 2r) Hatred, a female, seated on pedestal wearing long grey dress and headscarf (line 139).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_3,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)",(fol. 2v) Villainy: seated female wearing long grey dress. Man kneels before her presenting gold vessel.,miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_4,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 2v) Covetousness: a female seated between two chests, wearing grey dress, holding gold cup.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_5,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 2v) Avarice: a female seated on stone bench, dressed in grey dress and holding cup. (lines 152, 156, 177, 197).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_6,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 3v) Dance of ladies, wearing long dresses, three youths with them, on left three musicians, one playing bagpipes and 2 flutes. (line 727). (Manuscript leaf bound in wrong order.)",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_7,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)",(fol. 5v) The God of Love fires his first arrow into the Lover’s eye. (line 1689.) (Manuscript leaf bound in wrong order.),miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_8,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 6r) Envy, a female, in long grey dress seated on pedestal, chin resting on hand. (line 235).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_9,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 6v) Sorrow, a female with long hair, seated on pedestal, wearing long dress and beating her breast. (line 291).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_10,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 7r) Idleness, a female holding mirror and comb stands by the entrance to the garden, and the Lover asks to be let in. (lines 527-574). (Manuscript leaf bound in wrong order.)",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_11,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 8r) Old Age, and old woman wearing long gown and cloak, with crutches. (line 339).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_12,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 8v) Hypocrisy, a nun holding open book, kneels before cloth-covered altar. (line 407).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_13,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 9r) Poverty, a bare-footed figure in rags seated on mound. (line 445)",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_e_Mus_65_deco_14,manuscript_9158,e_Musaeo,MS_e_Mus_65,MS. e Mus. 65,manuscript,,MS_e_Mus_65,"Fine grisaille miniatures, borders, initials. (Pächt and Alexander i. 612, pl. XLVII). The decoration is attributed by François Avril to the 'Maître du Policratique de Charles V' (‘Le Parcours Exemplaire d’un Enlumineur Parisien à La Fin Du XIVe Siècle. La Carrière et l’oevre de Maitre Du Policratique de Charles V’, in De La Sainteté à l’hagiographie : Genèse et Usage de La ‘Légende Dorée’, ed. Barbara Fleith and Franco Morenzoni, 2001, p. 265ff.)","(fol. 10r) Among the inhabitants of the Garden, Frankness, a female wearing long dress and shallow headdress stands before man in tunic and pointed shoes: she is speaking and he listens with his arms crossed. (line 1191).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
